t,year,height,station,u2,v2,surge_mm,height - surge,height - surge anomaly,psmsl_id,wind_variant
2010-01-01,2010.0,67.0,24,2.332765817642212,-0.8482914566993713,25.1052073726098,41.8947926273902,102.91661275966872,24,20CR
2011-01-01,2011.0,122.0,24,13.476661682128906,5.413929462432861,76.5299901519327,45.470009848067306,106.49182998034583,24,20CR
2012-01-01,2012.0,106.0,24,10.611017227172852,2.712179183959961,61.034355611576,44.965644388424,105.98746452070253,24,20CR
2013-01-01,2013.0,82.0,24,4.115371227264404,3.742767572402954,30.807504384485,51.192495615515,112.21431574779352,24,20CR
2014-01-01,2014.0,126.0,24,8.350285530090332,13.901469230651855,51.5237803570926,74.47621964290741,135.49803977518593,24,20CR
2015-01-01,2015.0,179.0,24,16.953035354614258,6.822014331817627,95.5399213027056,83.4600786972944,144.4818988295729,24,20CR
2016-01-01,2016.0,144.0,24,8.058063507080078,2.9884984493255615,35.098601382001796,108.90139861799821,169.92321875027673,24,20CR
2017-01-01,2017.0,202.0,24,8.058063507080078,2.9884984493255615,88.86719088338,113.13280911662,174.15462924889852,24,20CR
2018-01-01,2018.0,105.0,24,8.058063507080078,2.9884984493255615,16.681277450837502,88.3187225491625,149.34054268144104,24,20CR
2019-01-01,2019.0,195.0,24,8.058063507080078,2.9884984493255615,68.5679958189187,126.4320041810813,187.4538243133598,24,20CR
2020-01-01,2020.0,205.0,24,8.058063507080078,2.9884984493255615,70.890034070554,134.109965929446,195.13178606172454,24,20CR
2021-01-01,2021.0,182.0,24,8.058063507080078,2.9884984493255615,44.2651427529548,137.7348572470452,198.75667737932372,24,20CR
1865-01-01,1865.0,-248.0,25,2.710725784301758,1.3846344947814941,66.96636429691112,-314.96636429691114,-248.0,25,20CR
1866-01-01,1866.0,-104.0,25,15.448928833007812,1.013917326927185,66.96636429691112,-170.96636429691114,-104.0,25,20CR
1867-01-01,1867.0,-133.0,25,3.6588428020477295,-1.020804524421692,66.96636429691112,-199.96636429691114,-133.0,25,20CR
1868-01-01,1868.0,-123.0,25,14.27925968170166,2.0741727352142334,66.96636429691112,-189.96636429691114,-123.0,25,20CR
1869-01-01,1869.0,-141.0,25,14.2391357421875,-0.5945373773574829,66.96636429691112,-207.96636429691114,-141.0,25,20CR
1870-01-01,1870.0,-243.0,25,3.698047637939453,0.26184120774269104,66.96636429691112,-309.96636429691114,-243.0,25,20CR
1871-01-01,1871.0,-167.0,25,4.836785793304443,1.0541540384292603,66.96636429691112,-233.96636429691114,-167.0,25,20CR
1872-01-01,1872.0,-112.0,25,9.265098571777344,8.662015914916992,66.96636429691112,-178.96636429691114,-112.0,25,20CR
1873-01-01,1873.0,-98.0,25,9.164132118225098,2.050177812576294,66.96636429691112,-164.96636429691114,-98.0,25,20CR
1874-01-01,1874.0,-107.0,25,10.586280822753906,1.0727596282958984,66.96636429691112,-173.96636429691114,-107.0,25,20CR
1875-01-01,1875.0,-185.0,25,0.162644624710083,1.4217543601989746,66.96636429691112,-251.96636429691114,-185.0,25,20CR
1876-01-01,1876.0,-133.0,25,1.6580810546875,0.8319962024688721,66.96636429691112,-199.96636429691114,-133.0,25,20CR
1877-01-01,1877.0,-53.0,25,10.926671028137207,2.443220853805542,66.96636429691112,-119.96636429691112,-53.0,25,20CR
1878-01-01,1878.0,-58.0,25,7.800509929656982,-1.8259977102279663,66.96636429691112,-124.96636429691112,-58.0,25,20CR
1879-01-01,1879.0,-139.0,25,1.3727566003799438,-0.6478572487831116,66.96636429691112,-205.96636429691114,-139.0,25,20CR
1880-01-01,1880.0,-58.0,25,7.402984619140625,-1.0751047134399414,66.96636429691112,-124.96636429691112,-58.0,25,20CR
1881-01-01,1881.0,-129.0,25,3.1405086517333984,4.559220790863037,66.96636429691112,-195.96636429691114,-129.0,25,20CR
1882-01-01,1882.0,-84.0,25,7.97936487197876,3.2030773162841797,66.96636429691112,-150.96636429691114,-84.0,25,20CR
1883-01-01,1883.0,-109.0,25,10.068928718566895,3.7442657947540283,66.96636429691112,-175.96636429691114,-109.0,25,20CR
1884-01-01,1884.0,-87.0,25,9.142340660095215,0.5678910613059998,66.96636429691112,-153.96636429691114,-87.0,25,20CR
1885-01-01,1885.0,-124.0,25,5.24570894241333,2.331543445587158,66.96636429691112,-190.96636429691114,-124.0,25,20CR
1886-01-01,1886.0,-134.0,25,8.311310768127441,1.0996606349945068,66.96636429691112,-200.96636429691114,-134.0,25,20CR
1887-01-01,1887.0,-142.0,25,4.831390380859375,-0.6331011056900024,66.96636429691112,-208.96636429691114,-142.0,25,20CR
1888-01-01,1888.0,-151.0,25,3.121121406555176,1.5206130743026733,66.96636429691112,-217.96636429691114,-151.0,25,20CR
1889-01-01,1889.0,-114.0,25,3.9950387477874756,-0.2012537270784378,66.96636429691112,-180.96636429691114,-114.0,25,20CR
1890-01-01,1890.0,-120.0,25,2.255506753921509,2.5857431888580322,66.96636429691112,-186.96636429691114,-120.0,25,20CR
1891-01-01,1891.0,-100.0,25,4.249236583709717,5.020655155181885,66.96636429691112,-166.96636429691114,-100.0,25,20CR
1892-01-01,1892.0,-91.0,25,1.6917309761047363,0.2601301372051239,66.96636429691112,-157.96636429691114,-91.0,25,20CR
1893-01-01,1893.0,-74.0,25,6.056908130645752,1.4131954908370972,66.96636429691112,-140.96636429691114,-74.0,25,20CR
1894-01-01,1894.0,-70.0,25,2.4015724658966064,1.0982799530029297,66.96636429691112,-136.96636429691114,-70.0,25,20CR
1895-01-01,1895.0,-104.0,25,3.0006792545318604,1.2230126857757568,66.96636429691112,-170.96636429691114,-104.0,25,20CR
1896-01-01,1896.0,-101.0,25,5.974693775177002,-1.726068377494812,66.96636429691112,-167.96636429691114,-101.0,25,20CR
1897-01-01,1897.0,-82.0,25,4.59197473526001,4.179707050323486,66.96636429691112,-148.96636429691114,-82.0,25,20CR
1898-01-01,1898.0,-42.0,25,13.274670600891113,0.8006534576416016,66.96636429691112,-108.96636429691112,-42.0,25,20CR
1899-01-01,1899.0,-79.0,25,8.171342849731445,1.5327621698379517,66.96636429691112,-145.96636429691114,-79.0,25,20CR
1900-01-01,1900.0,-114.0,25,6.610467910766602,1.8349794149398804,66.96636429691112,-180.96636429691114,-114.0,25,20CR
1901-01-01,1901.0,-126.0,25,4.472268581390381,0.38457736372947693,66.96636429691112,-192.96636429691114,-126.0,25,20CR
1902-01-01,1902.0,-136.0,25,4.039900302886963,0.9807456135749817,66.96636429691112,-202.96636429691114,-136.0,25,20CR
1903-01-01,1903.0,-15.0,25,10.607319831848145,6.796903133392334,66.96636429691112,-81.96636429691112,-15.0,25,20CR
1904-01-01,1904.0,-84.0,25,5.19118070602417,2.311328887939453,66.96636429691112,-150.96636429691114,-84.0,25,20CR
1905-01-01,1905.0,-78.0,25,6.718180179595947,0.6603226065635681,66.96636429691112,-144.96636429691114,-78.0,25,20CR
1906-01-01,1906.0,-50.0,25,8.695696830749512,1.0575761795043945,66.96636429691112,-116.96636429691112,-50.0,25,20CR
1907-01-01,1907.0,-78.0,25,7.205490589141846,2.014517068862915,66.96636429691112,-144.96636429691114,-78.0,25,20CR
1908-01-01,1908.0,-105.0,25,5.706899642944336,0.24357350170612335,66.96636429691112,-171.96636429691114,-105.0,25,20CR
1909-01-01,1909.0,-59.0,25,6.115102767944336,0.7898519039154053,66.96636429691112,-125.96636429691112,-59.0,25,20CR
1910-01-01,1910.0,-47.0,25,5.949281215667725,1.2533329725265503,66.96636429691112,-113.96636429691112,-47.0,25,20CR
1911-01-01,1911.0,-77.0,25,7.1836934089660645,3.315589189529419,66.96636429691112,-143.96636429691114,-77.0,25,20CR
1912-01-01,1912.0,-1.0,25,8.985329627990723,5.999238967895508,66.96636429691112,-67.96636429691112,-1.0,25,20CR
1913-01-01,1913.0,-25.0,25,7.249058246612549,7.9496073722839355,66.96636429691112,-91.96636429691112,-25.0,25,20CR
1914-01-01,1914.0,-10.0,25,5.536491394042969,16.113035202026367,66.96636429691112,-76.96636429691112,-10.0,25,20CR
1915-01-01,1915.0,-74.0,25,10.79443645477295,11.778987884521484,66.96636429691112,-140.96636429691114,-74.0,25,20CR
1916-01-01,1916.0,-4.0,25,15.845199584960938,12.761356353759766,66.96636429691112,-70.96636429691112,-4.0,25,20CR
1917-01-01,1917.0,-53.0,25,8.59468936920166,10.060622215270996,66.96636429691112,-119.96636429691112,-53.0,25,20CR
1918-01-01,1918.0,-34.0,25,5.151308059692383,10.779655456542969,66.96636429691112,-100.96636429691112,-34.0,25,20CR
1919-01-01,1919.0,-60.0,25,4.31223726272583,1.5267106294631958,66.96636429691112,-126.96636429691112,-60.0,25,20CR
1920-01-01,1920.0,-53.0,25,3.699470281600952,9.207549095153809,66.96636429691112,-119.96636429691112,-53.0,25,20CR
1921-01-01,1921.0,-35.0,25,9.9963960647583,1.2406893968582153,66.96636429691112,-101.96636429691112,-35.0,25,20CR
1922-01-01,1922.0,-52.0,25,4.99075984954834,3.1502959728240967,66.96636429691112,-118.96636429691112,-52.0,25,20CR
1923-01-01,1923.0,-8.0,25,11.880416870117188,4.497438430786133,66.96636429691112,-74.96636429691112,-8.0,25,20CR
1924-01-01,1924.0,-39.0,25,3.8638088703155518,9.076037406921387,66.96636429691112,-105.96636429691112,-39.0,25,20CR
1925-01-01,1925.0,18.0,25,10.505033493041992,3.1392338275909424,66.96636429691112,-48.966364296911124,18.0,25,20CR
1926-01-01,1926.0,6.0,25,5.831855773925781,4.127852916717529,66.96636429691112,-60.966364296911124,6.0,25,20CR
1927-01-01,1927.0,-10.0,25,6.688806056976318,4.0155110359191895,66.96636429691112,-76.96636429691112,-10.0,25,20CR
1928-01-01,1928.0,8.0,25,8.449952125549316,4.656221866607666,66.96636429691112,-58.966364296911124,8.0,25,20CR
1929-01-01,1929.0,-68.0,25,6.5669026374816895,5.951501846313477,66.96636429691112,-134.96636429691114,-68.0,25,20CR
1930-01-01,1930.0,-36.0,25,5.813879013061523,5.408064365386963,66.96636429691112,-102.96636429691112,-36.0,25,20CR
1931-01-01,1931.0,-15.0,25,7.557443141937256,3.674957275390625,66.96636429691112,-81.96636429691112,-15.0,25,20CR
1932-01-01,1932.0,-29.0,25,7.505504608154297,2.0557963848114014,66.96636429691112,-95.96636429691112,-29.0,25,20CR
1933-01-01,1933.0,-85.0,25,0.08551224321126938,1.7043533325195312,66.96636429691112,-151.96636429691114,-85.0,25,20CR
1934-01-01,1934.0,-55.0,25,10.565323829650879,5.841060638427734,66.96636429691112,-121.96636429691112,-55.0,25,20CR
1935-01-01,1935.0,-3.0,25,10.788230895996094,2.76759934425354,66.96636429691112,-69.96636429691112,-3.0,25,20CR
1936-01-01,1936.0,-13.0,25,8.577022552490234,2.297311544418335,66.96636429691112,-79.96636429691112,-13.0,25,20CR
1937-01-01,1937.0,-46.0,25,3.872772216796875,2.239424467086792,66.96636429691112,-112.96636429691112,-46.0,25,20CR
1938-01-01,1938.0,-13.0,25,14.6624116897583,3.5470616817474365,66.96636429691112,-79.96636429691112,-13.0,25,20CR
1939-01-01,1939.0,-63.0,25,3.394331932067871,2.280717134475708,66.96636429691112,-129.96636429691114,-63.0,25,20CR
1940-01-01,1940.0,-57.0,25,6.635617733001709,1.0671716928482056,66.96636429691112,-123.96636429691112,-57.0,25,20CR
1941-01-01,1941.0,-95.0,25,3.7914161682128906,2.1011409759521484,66.96636429691112,-161.96636429691114,-95.0,25,20CR
1942-01-01,1942.0,-59.0,25,5.3146748542785645,1.138711929321289,66.96636429691112,-125.96636429691112,-59.0,25,20CR
1943-01-01,1943.0,-13.0,25,12.8358154296875,2.4968130588531494,66.96636429691112,-79.96636429691112,-13.0,25,20CR
1944-01-01,1944.0,-11.0,25,13.447932243347168,-1.5038481950759888,66.96636429691112,-77.96636429691112,-11.0,25,20CR
1945-01-01,1945.0,-9.0,25,9.22879695892334,0.8192696571350098,66.96636429691112,-75.96636429691112,-9.0,25,20CR
1946-01-01,1946.0,-32.0,25,4.842679023742676,3.542567491531372,66.96636429691112,-98.96636429691112,-32.0,25,20CR
1947-01-01,1947.0,-103.0,25,-4.25890588760376,1.6149946451187134,66.96636429691112,-169.96636429691114,-103.0,25,20CR
1948-01-01,1948.0,-10.0,25,6.527190685272217,6.447579860687256,66.96636429691112,-76.96636429691112,-10.0,25,20CR
1949-01-01,1949.0,8.0,25,13.713469505310059,2.135019302368164,66.96636429691112,-58.966364296911124,8.0,25,20CR
1950-01-01,1950.0,2.0,25,9.568826675415039,4.126674175262451,66.96636429691112,-64.96636429691112,2.0,25,20CR
1951-01-01,1951.0,-19.0,25,7.8967132568359375,7.931921482086182,66.96636429691112,-85.96636429691112,-19.0,25,20CR
1952-01-01,1952.0,3.0,25,9.287678718566895,-1.3472872972488403,66.96636429691112,-63.966364296911124,3.0,25,20CR
1953-01-01,1953.0,-42.0,25,8.275473594665527,1.887757420539856,66.96636429691112,-108.96636429691112,-42.0,25,20CR
1954-01-01,1954.0,-16.0,25,16.563127517700195,3.3120410442352295,66.96636429691112,-82.96636429691112,-16.0,25,20CR
1955-01-01,1955.0,-19.0,25,6.90746545791626,-1.6822434663772583,66.96636429691112,-85.96636429691112,-19.0,25,20CR
1956-01-01,1956.0,-61.0,25,4.472809314727783,0.2865777015686035,66.96636429691112,-127.96636429691112,-61.0,25,20CR
1957-01-01,1957.0,-15.0,25,7.4708733558654785,2.4994328022003174,66.96636429691112,-81.96636429691112,-15.0,25,20CR
1958-01-01,1958.0,-9.0,25,5.1693806648254395,1.7650262117385864,66.96636429691112,-75.96636429691112,-9.0,25,20CR
1959-01-01,1959.0,-59.0,25,2.193007469177246,5.9870524406433105,66.96636429691112,-125.96636429691112,-59.0,25,20CR
1960-01-01,1960.0,-24.0,25,2.9978742599487305,3.517335891723633,66.96636429691112,-90.96636429691112,-24.0,25,20CR
1961-01-01,1961.0,58.0,25,9.743165016174316,3.4553401470184326,66.96636429691112,-8.966364296911124,58.0,25,20CR
1962-01-01,1962.0,4.0,25,9.047430992126465,0.7606801986694336,66.96636429691112,-62.966364296911124,4.0,25,20CR
1963-01-01,1963.0,-73.0,25,1.987388253211975,4.454354763031006,66.96636429691112,-139.96636429691114,-73.0,25,20CR
1964-01-01,1964.0,-60.0,25,2.033116102218628,0.609697699546814,66.96636429691112,-126.96636429691112,-60.0,25,20CR
1965-01-01,1965.0,11.0,25,8.001712799072266,-1.542683720588684,66.96636429691112,-55.966364296911124,11.0,25,20CR
1966-01-01,1966.0,27.0,25,10.118487358093262,2.545513868331909,66.96636429691112,-39.966364296911124,27.0,25,20CR
1967-01-01,1967.0,89.0,25,20.119497299194336,3.4957902431488037,66.96636429691112,22.033635703088876,89.0,25,20CR
1968-01-01,1968.0,-2.0,25,5.18674373626709,0.38913241028785706,66.96636429691112,-68.96636429691112,-2.0,25,20CR
1969-01-01,1969.0,-3.0,25,3.9828975200653076,0.851111650466919,66.96636429691112,-69.96636429691112,-3.0,25,20CR
1970-01-01,1970.0,63.0,25,12.646735191345215,2.000685691833496,66.96636429691112,-3.9663642969111237,63.0,25,20CR
1971-01-01,1971.0,-15.0,25,5.45858907699585,2.1234095096588135,66.96636429691112,-81.96636429691112,-15.0,25,20CR
1972-01-01,1972.0,-13.0,25,5.860305309295654,5.814802169799805,66.96636429691112,-79.96636429691112,-13.0,25,20CR
1973-01-01,1973.0,48.0,25,12.285407066345215,-0.9954678416252136,66.96636429691112,-18.966364296911124,48.0,25,20CR
1974-01-01,1974.0,43.0,25,16.414403915405273,2.6923177242279053,66.96636429691112,-23.966364296911124,43.0,25,20CR
1975-01-01,1975.0,-8.0,25,8.122858047485352,0.6243422031402588,66.96636429691112,-74.96636429691112,-8.0,25,20CR
1976-01-01,1976.0,-42.0,25,4.5504326820373535,1.3004746437072754,66.96636429691112,-108.96636429691112,-42.0,25,20CR
1977-01-01,1977.0,21.0,25,9.406843185424805,4.055177211761475,66.96636429691112,-45.966364296911124,21.0,25,20CR
1978-01-01,1978.0,-7.0,25,11.137772560119629,2.3191158771514893,66.96636429691112,-73.96636429691112,-7.0,25,20CR
1979-01-01,1979.0,15.0,25,9.385729789733887,3.6227502822875977,57.1127177547816,-42.1127177547816,24.853646542129525,25,20CR
1980-01-01,1980.0,52.0,25,8.878192901611328,-0.0664759948849678,51.2036906219408,0.796309378059199,67.76267367497033,25,20CR
1981-01-01,1981.0,76.0,25,13.659832000732422,1.3555370569229126,90.02312507084879,-14.023125070848792,52.94323922606233,25,20CR
1982-01-01,1982.0,51.0,25,10.10736083984375,6.273756504058838,70.9038377860688,-19.903837786068806,47.06252651084232,25,20CR
1983-01-01,1983.0,100.0,25,19.18408203125,2.317976713180542,111.00227515379039,-11.002275153790393,55.96408914312073,25,20CR
1984-01-01,1984.0,16.0,25,10.069357872009277,3.286052703857422,50.3436929439423,-34.3436929439423,32.62267135296882,25,20CR
1985-01-01,1985.0,16.0,25,9.473504066467285,3.3851394653320312,58.0346905256379,-42.0346905256379,24.931673771273225,25,20CR
1986-01-01,1986.0,18.0,25,9.344759941101074,5.11496639251709,68.7088535052456,-50.7088535052456,16.257510791665524,25,20CR
1987-01-01,1987.0,-11.0,25,3.9297704696655273,1.87747061252594,26.6927695680052,-37.692769568005204,29.27359472890592,25,20CR
1988-01-01,1988.0,87.0,25,17.226181030273438,3.2654635906219482,100.5732591615104,-13.573259161510407,53.39310513540072,25,20CR
1989-01-01,1989.0,35.0,25,11.246849060058594,4.59826135635376,76.6161886643465,-41.616188664346495,25.35017563256463,25,20CR
1990-01-01,1990.0,95.0,25,17.3309268951416,8.38900375366211,138.4640348029055,-43.4640348029055,23.50232949400562,25,20CR
1991-01-01,1991.0,-42.0,25,7.003733158111572,1.0554555654525757,45.9296480892864,-87.9296480892864,-20.96328379237528,25,20CR
1992-01-01,1992.0,9.0,25,12.188788414001465,2.4516751766204834,72.2807437878692,-63.2807437878692,3.685620509041925,25,20CR
1993-01-01,1993.0,3.0,25,11.633160591125488,2.7421302795410156,52.770795185782305,-49.770795185782305,17.19556911112882,25,20CR
1994-01-01,1994.0,55.0,25,15.75629711151123,5.299300670623779,96.10506412318,-41.10506412318,25.861300173731124,25,20CR
1995-01-01,1995.0,53.0,25,9.384900093078613,1.1945714950561523,68.27439549953151,-15.274395499531508,51.691968797379616,25,20CR
1996-01-01,1996.0,-95.0,25,-0.898840606212616,2.8200275897979736,-29.374088802329698,-65.6259111976703,1.3404530992408183,25,20CR
1997-01-01,1997.0,-9.0,25,7.504287242889404,6.5241875648498535,29.6604666782364,-38.6604666782364,28.30589761867472,25,20CR
1998-01-01,1998.0,89.0,25,15.945758819580078,2.1770849227905273,112.4086217418925,-23.408621741892503,43.55774255501862,25,20CR
1999-01-01,1999.0,80.0,25,15.558539390563965,3.9912712574005127,103.7566193650565,-23.756619365056494,43.20974493185463,25,20CR
2000-01-01,2000.0,77.0,25,16.525821685791016,7.586087703704834,96.22459830156441,-19.224598301564413,47.74176599534671,25,20CR
2001-01-01,2001.0,67.0,25,7.055255889892578,2.0063798427581787,69.7309200384029,-2.7309200384028998,64.23544425850822,25,20CR
2002-01-01,2002.0,53.0,25,7.5280375480651855,5.875349044799805,43.8610515286125,9.1389484713875,76.10531276829863,25,20CR
2003-01-01,2003.0,39.0,25,3.738142728805542,2.9899022579193115,28.676124519273,10.323875480727,77.29023977763812,25,20CR
2004-01-01,2004.0,88.0,25,11.759627342224121,2.425017833709717,84.5727812927572,3.427218707242801,70.39358300415392,25,20CR
2005-01-01,2005.0,58.0,25,9.147282600402832,0.6523664593696594,59.131563439557,-1.1315634395569987,65.83480085735413,25,20CR
2006-01-01,2006.0,65.0,25,11.541241645812988,4.521157264709473,70.1642735669874,-5.164273566987404,61.80209072992372,25,20CR
2007-01-01,2007.0,122.0,25,13.79256534576416,-0.47907328605651855,96.147775451002,25.852224548997995,92.81858884590912,25,20CR
2008-01-01,2008.0,98.0,25,12.745403289794922,4.699051380157471,93.04739933084349,4.95260066915651,71.91896496606763,25,20CR
2009-01-01,2009.0,52.0,25,9.221171379089355,5.292349338531494,54.8408277154172,-2.8408277154171984,64.12553658149392,25,20CR
2010-01-01,2010.0,30.0,25,2.332765817642212,-0.8482914566993713,22.6051561661983,7.394843833801701,74.36120813071282,25,20CR
2011-01-01,2011.0,96.0,25,13.476661682128906,5.413929462432861,85.00662437346699,10.993375626533009,77.95973992344413,25,20CR
2012-01-01,2012.0,83.0,25,10.611017227172852,2.712179183959961,67.8793517541893,15.120648245810699,82.08701254272182,25,20CR
2013-01-01,2013.0,40.0,25,4.115371227264404,3.742767572402954,30.8031837341107,9.1968162658893,76.16318056280042,25,20CR
2014-01-01,2014.0,93.0,25,8.350285530090332,13.901469230651855,63.906896835008,29.093103164992,96.05946746190313,25,20CR
2015-01-01,2015.0,140.0,25,16.953035354614258,6.822014331817627,102.8431548995335,37.1568451004665,104.12320939737762,25,20CR
2016-01-01,2016.0,103.0,25,8.058063507080078,2.9884984493255615,42.119059126755396,60.880940873244604,127.84730517015572,25,20CR
2017-01-01,2017.0,149.0,25,8.058063507080078,2.9884984493255615,92.5725074765616,56.4274925234384,123.39385682034953,25,20CR
2018-01-01,2018.0,47.0,25,8.058063507080078,2.9884984493255615,15.0655038374131,31.9344961625869,98.90086045949802,25,20CR
2019-01-01,2019.0,140.0,25,8.058063507080078,2.9884984493255615,76.7395045174515,63.26049548254851,130.22685977945963,25,20CR
2020-01-01,2020.0,153.0,25,8.058063507080078,2.9884984493255615,84.0809023557383,68.9190976442617,135.88546194117282,25,20CR
2021-01-01,2021.0,117.0,25,8.058063507080078,2.9884984493255615,48.0431032788059,68.9568967211941,135.92326101810522,25,20CR
1872-01-01,1872.0,-139.0,32,9.265098571777344,8.662015914916992,45.49518746762125,-184.49518746762124,-139.0,32,20CR
1873-01-01,1873.0,-94.0,32,9.164132118225098,2.050177812576294,45.49518746762125,-139.49518746762124,-94.0,32,20CR
1874-01-01,1874.0,-104.0,32,10.586280822753906,1.0727596282958984,45.49518746762125,-149.49518746762124,-104.0,32,20CR
1875-01-01,1875.0,-175.0,32,0.162644624710083,1.4217543601989746,45.49518746762125,-220.49518746762124,-175.0,32,20CR
1876-01-01,1876.0,-132.0,32,1.6580810546875,0.8319962024688721,45.49518746762125,-177.49518746762124,-132.0,32,20CR
1877-01-01,1877.0,-32.0,32,10.926671028137207,2.443220853805542,45.49518746762125,-77.49518746762125,-32.00000000000001,32,20CR
1878-01-01,1878.0,-39.0,32,7.800509929656982,-1.8259977102279663,45.49518746762125,-84.49518746762125,-39.00000000000001,32,20CR
1879-01-01,1879.0,-117.0,32,1.3727566003799438,-0.6478572487831116,45.49518746762125,-162.49518746762124,-117.0,32,20CR
1880-01-01,1880.0,-97.0,32,7.402984619140625,-1.0751047134399414,45.49518746762125,-142.49518746762124,-97.0,32,20CR
1881-01-01,1881.0,-166.0,32,3.1405086517333984,4.559220790863037,45.49518746762125,-211.49518746762124,-166.0,32,20CR
1882-01-01,1882.0,-61.0,32,7.97936487197876,3.2030773162841797,45.49518746762125,-106.49518746762125,-61.00000000000001,32,20CR
1883-01-01,1883.0,-102.0,32,10.068928718566895,3.7442657947540283,45.49518746762125,-147.49518746762124,-102.0,32,20CR
1884-01-01,1884.0,-153.0,32,9.142340660095215,0.5678910613059998,45.49518746762125,-198.49518746762124,-153.0,32,20CR
1885-01-01,1885.0,-166.0,32,5.24570894241333,2.331543445587158,45.49518746762125,-211.49518746762124,-166.0,32,20CR
1886-01-01,1886.0,-161.0,32,8.311310768127441,1.0996606349945068,45.49518746762125,-206.49518746762124,-161.0,32,20CR
1887-01-01,1887.0,-233.0,32,4.831390380859375,-0.6331011056900024,45.49518746762125,-278.49518746762124,-233.0,32,20CR
1888-01-01,1888.0,-259.0,32,3.121121406555176,1.5206130743026733,45.49518746762125,-304.49518746762124,-259.0,32,20CR
1889-01-01,1889.0,-206.0,32,3.9950387477874756,-0.2012537270784378,45.49518746762125,-251.49518746762124,-206.0,32,20CR
1890-01-01,1890.0,-236.0,32,2.255506753921509,2.5857431888580322,45.49518746762125,-281.49518746762124,-236.0,32,20CR
1891-01-01,1891.0,-197.0,32,4.249236583709717,5.020655155181885,45.49518746762125,-242.49518746762124,-197.0,32,20CR
1892-01-01,1892.0,-164.0,32,1.6917309761047363,0.2601301372051239,45.49518746762125,-209.49518746762124,-164.0,32,20CR
1893-01-01,1893.0,-117.0,32,6.056908130645752,1.4131954908370972,45.49518746762125,-162.49518746762124,-117.0,32,20CR
1894-01-01,1894.0,-122.0,32,2.4015724658966064,1.0982799530029297,45.49518746762125,-167.49518746762124,-122.0,32,20CR
1895-01-01,1895.0,-224.0,32,3.0006792545318604,1.2230126857757568,45.49518746762125,-269.49518746762124,-224.0,32,20CR
1896-01-01,1896.0,-230.0,32,5.974693775177002,-1.726068377494812,45.49518746762125,-275.49518746762124,-230.0,32,20CR
1897-01-01,1897.0,-212.0,32,4.59197473526001,4.179707050323486,45.49518746762125,-257.49518746762124,-212.0,32,20CR
1898-01-01,1898.0,-178.0,32,13.274670600891113,0.8006534576416016,45.49518746762125,-223.49518746762124,-178.0,32,20CR
1899-01-01,1899.0,-166.0,32,8.171342849731445,1.5327621698379517,45.49518746762125,-211.49518746762124,-166.0,32,20CR
1900-01-01,1900.0,-193.0,32,6.610467910766602,1.8349794149398804,45.49518746762125,-238.49518746762124,-193.0,32,20CR
1901-01-01,1901.0,-199.0,32,4.472268581390381,0.38457736372947693,45.49518746762125,-244.49518746762124,-199.0,32,20CR
1902-01-01,1902.0,-275.0,32,4.039900302886963,0.9807456135749817,45.49518746762125,-320.49518746762124,-275.0,32,20CR
1903-01-01,1903.0,-183.0,32,10.607319831848145,6.796903133392334,45.49518746762125,-228.49518746762124,-183.0,32,20CR
1904-01-01,1904.0,-220.0,32,5.19118070602417,2.311328887939453,45.49518746762125,-265.49518746762124,-220.0,32,20CR
1905-01-01,1905.0,-229.0,32,6.718180179595947,0.6603226065635681,45.49518746762125,-274.49518746762124,-229.0,32,20CR
1906-01-01,1906.0,-188.0,32,8.695696830749512,1.0575761795043945,45.49518746762125,-233.49518746762124,-188.0,32,20CR
1907-01-01,1907.0,-238.0,32,7.205490589141846,2.014517068862915,45.49518746762125,-283.49518746762124,-238.0,32,20CR
1908-01-01,1908.0,-237.0,32,5.706899642944336,0.24357350170612335,45.49518746762125,-282.49518746762124,-237.0,32,20CR
1909-01-01,1909.0,-157.0,32,6.115102767944336,0.7898519039154053,45.49518746762125,-202.49518746762124,-157.0,32,20CR
1910-01-01,1910.0,-143.0,32,5.949281215667725,1.2533329725265503,45.49518746762125,-188.49518746762124,-143.0,32,20CR
1911-01-01,1911.0,-167.0,32,7.1836934089660645,3.315589189529419,45.49518746762125,-212.49518746762124,-167.0,32,20CR
1912-01-01,1912.0,-106.0,32,8.985329627990723,5.999238967895508,45.49518746762125,-151.49518746762124,-106.0,32,20CR
1913-01-01,1913.0,-126.0,32,7.249058246612549,7.9496073722839355,45.49518746762125,-171.49518746762124,-126.0,32,20CR
1914-01-01,1914.0,-102.0,32,5.536491394042969,16.113035202026367,45.49518746762125,-147.49518746762124,-102.0,32,20CR
1915-01-01,1915.0,-136.0,32,10.79443645477295,11.778987884521484,45.49518746762125,-181.49518746762124,-136.0,32,20CR
1916-01-01,1916.0,-87.0,32,15.845199584960938,12.761356353759766,45.49518746762125,-132.49518746762124,-87.0,32,20CR
1917-01-01,1917.0,-144.0,32,8.59468936920166,10.060622215270996,45.49518746762125,-189.49518746762124,-144.0,32,20CR
1918-01-01,1918.0,-160.0,32,5.151308059692383,10.779655456542969,45.49518746762125,-205.49518746762124,-160.0,32,20CR
1919-01-01,1919.0,-210.0,32,4.31223726272583,1.5267106294631958,45.49518746762125,-255.49518746762124,-210.0,32,20CR
