# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge_mm,height - surge,height - surge anomaly,predicted_linear_with_wind,index
1918-01-01,1918.0,-140.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-185.538458481963,-140.4,-142.37996539118183,56.0
1919-01-01,1919.0,-162.0,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-207.13845848196297,-162.0,-142.6170755586053,57.0
1920-01-01,1920.0,-162.0,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-207.13845848196297,-162.0,-141.45316839441008,58.0
1921-01-01,1921.0,-139.8,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-184.93845848196298,-139.8,-138.81839450602905,59.0
1922-01-01,1922.0,-136.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-181.538458481963,-136.4,-134.80892903621347,60.0
1923-01-01,1923.0,-114.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-159.538458481963,-114.4,-129.6761158641207,61.0
1924-01-01,1924.0,-138.6,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-183.738458481963,-138.6,-123.79809708740403,62.0
1925-01-01,1925.0,-89.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-134.338458481963,-89.2,-117.6371301162668,63.0
1926-01-01,1926.0,-108.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-153.338458481963,-108.2,-111.68741022565926,64.0
1927-01-01,1927.0,-102.0,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-147.13845848196297,-102.0,-106.41928811113817,65.0
1928-01-01,1928.0,-89.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-134.338458481963,-89.2,-102.22617890898198,66.0
1929-01-01,1929.0,-144.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-189.538458481963,-144.4,-99.38015534129806,67.0
1930-01-01,1930.0,-90.6,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-135.738458481963,-90.6,-98.0012374235687,68.0
1931-01-01,1931.0,-86.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-131.538458481963,-86.4,-98.0438451683719,69.0
1932-01-01,1932.0,-101.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-146.338458481963,-101.2,-99.30194344052538,70.0
1933-01-01,1933.0,-147.0,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-192.13845848196297,-147.0,-101.43229823654069,71.0
1934-01-01,1934.0,-133.8,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-178.93845848196298,-133.8,-103.99321932866974,72.0
1935-01-01,1935.0,-85.6,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-130.738458481963,-85.6,-106.49441618564225,73.0
1936-01-01,1936.0,-68.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-113.33845848196299,-68.2,-108.45233966765873,74.0
1937-01-01,1937.0,-79.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-124.53845848196299,-79.4,-109.44476278474124,75.0
1938-01-01,1938.0,-72.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-117.53845848196299,-72.4,-109.15843969850224,76.0
1939-01-01,1939.0,-102.6,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-147.738458481963,-102.6,-107.42446344280268,77.0
1940-01-01,1940.0,-98.0,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-143.13845848196297,-98.0,-104.23733134966982,78.0
1941-01-01,1941.0,-130.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-175.33845848196296,-130.2,-99.7555661646427,79.0
1942-01-01,1942.0,-115.8,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-160.93845848196298,-115.8,-94.28382274295805,80.0
1943-01-01,1943.0,-69.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-114.33845848196299,-69.2,-88.23850003876653,81.0
1944-01-01,1944.0,-63.4,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-108.53845848196298,-63.4,-82.10073994470562,82.0
1945-01-01,1945.0,-73.6,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-118.73845848196298,-73.6,-76.36211825231534,83.0
1946-01-01,1946.0,-81.2,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-126.33845848196299,-81.2,-71.46915788289563,84.0
1947-01-01,1947.0,-133.8,,,,,,,,,6.3112593,2.3649986,45.138458481962985,-178.93845848196298,-133.8,-67.77292747499311,85.0
1948-01-01,1948.0,-65.2,,,,,,,,,4.387522,5.4108086,45.138458481962985,-110.33845848196299,-65.2,-65.4894144035052,86.0
1949-01-01,1949.0,-53.2,,,,,,,,,8.470212,1.8927959,45.138458481962985,-98.33845848196299,-53.2,-64.6751451380972,87.0
1950-01-01,1950.0,-47.6,,,,,,,,,5.701431,2.4221733,45.138458481962985,-92.738458481963,-47.6,-65.22080480049787,88.0
1951-01-01,1951.0,-60.8,,,,,,,,,3.2752788,4.516599,45.138458481962985,-105.93845848196298,-60.8,-66.86357611511285,89.0
1952-01-01,1952.0,-41.4,,,,,,,,,5.917683,-0.6884091,45.138458481962985,-86.53845848196298,-41.4,-69.21680499009757,90.0
1953-01-01,1953.0,-82.4,,,,,,,,,5.0347652,1.0267215,45.138458481962985,-127.53845848196299,-82.4,-71.81364421727402,91.0
1954-01-01,1954.0,-50.8,,,,,,,,,10.093402,3.14278,45.138458481962985,-95.93845848196298,-50.8,-74.15974899479612,92.0
1955-01-01,1955.0,-44.4,,,,,,,,,4.944992,-1.8953387,45.138458481962985,-89.53845848196298,-44.4,-75.789076249185,93.0
1956-01-01,1956.0,-104.6,,,,,,,,,3.6171985,0.18946528,45.138458481962985,-149.738458481963,-104.6,-76.31648939104224,94.0
1957-01-01,1957.0,-69.0,,,,,,,,,4.207589,0.55456275,45.138458481962985,-114.13845848196299,-69.0,-75.48123072640959,95.0
1958-01-01,1958.0,-54.8,,,,,,,,,4.355206,0.36970612,45.138458481962985,-99.93845848196298,-54.8,-73.17635456192949,96.0
1959-01-01,1959.0,-99.2,,,,,,,,,1.0946395,2.77509,45.138458481962985,-144.338458481963,-99.2,-69.46079873298015,97.0
1960-01-01,1960.0,-62.8,,,,,,,,,0.7090475,1.9344361,45.138458481962985,-107.93845848196298,-62.8,-64.55273197732238,98.0
1961-01-01,1961.0,-1.8,,,,,,,,,5.7542934,1.3151058,45.138458481962985,-46.93845848196298,-1.8,-58.8049280715104,99.0
1962-01-01,1962.0,-50.8,,,,,,,,,5.877581,0.13498433,45.138458481962985,-95.93845848196298,-50.8,-52.664946382017234,100.0
1963-01-01,1963.0,-110.6,,,,,,,,,0.2810497,1.9679369,45.138458481962985,-155.738458481963,-110.6,-46.624613463652736,101.0
1964-01-01,1964.0,-89.0,,,,,,,,,0.65730476,-0.2056845,45.138458481962985,-134.13845848196297,-89.0,-41.16450798543966,102.0
1965-01-01,1965.0,-26.2,,,,,,,,,5.784757,-1.8158886,45.138458481962985,-71.33845848196299,-26.2,-36.69971526506845,103.0
1966-01-01,1966.0,3.2,,,,,,,,,7.028076,0.6606671,45.138458481962985,-41.93845848196298,3.2,-33.5329743855911,104.0
1967-01-01,1967.0,21.6,,,,,,,,,12.765246,3.800848,45.138458481962985,-23.538458481962984,21.6,-31.820506428013676,105.0
1968-01-01,1968.0,-42.6,,,,,,,,,3.7755845,0.19227672,45.138458481962985,-87.738458481963,-42.6,-31.554380968576712,106.0
1969-01-01,1969.0,-54.0,,,,,,,,,1.925209,0.5998935,45.138458481962985,-99.13845848196299,-54.0,-32.56341122778399,107.0
1970-01-01,1970.0,-24.2,,,,,,,,,8.131738,1.78897,45.138458481962985,-69.33845848196299,-24.2,-34.532476830956654,108.0
1971-01-01,1971.0,-77.4,,,,,,,,,2.8745146,1.1014508,45.138458481962985,-122.53845848196299,-77.4,-37.0380931177534,109.0
1972-01-01,1972.0,-94.6,,,,,,,,,2.5584815,3.7007034,45.138458481962985,-139.738458481963,-94.6,-39.59621210386976,110.0
1973-01-01,1973.0,-31.6,,,,,,,,,9.520682,-0.97213364,45.138458481962985,-76.738458481963,-31.6,-41.71685954661621,111.0
1974-01-01,1974.0,-27.0,,,,,,,,,11.503461,2.554668,45.138458481962985,-72.13845848196299,-27.0,-42.95944093874,112.0
1975-01-01,1975.0,-63.8,,,,,,,,,4.674917,0.19217925,45.138458481962985,-108.93845848196298,-63.8,-42.98247374937371,113.0
1976-01-01,1976.0,-86.2,,,,,,,,,3.363256,-0.70991033,45.138458481962985,-131.338458481963,-86.2,-41.58213237006907,114.0
1977-01-01,1977.0,-32.0,,,,,,,,,7.2231917,2.5798526,45.138458481962985,-77.13845848196299,-32.0,-38.71525499323955,115.0
1978-01-01,1978.0,-41.2,,,,,,,,,8.551636,1.0163754,45.138458481962985,-86.33845848196299,-41.2,-34.504215514508964,116.0
1979-01-01,1979.0,-27.0,,,,,,,,,5.7002463,2.3869617,42.76876078580486,-69.76876078580486,-24.630302303841873,-29.223110541485315,117.0
1980-01-01,1980.0,-3.0,,,,,,,,,6.4064636,-0.81895745,36.264447910365064,-39.264447910365064,5.874010571597921,-23.26682065460637,118.0
1981-01-01,1981.0,25.4,,,,,,,,,9.316558,0.50175446,68.63466737090212,-43.23466737090212,1.9037911110608619,-17.10643813978506,119.0
1982-01-01,1982.0,2.6,,,,,,,,,5.4549103,3.2701206,42.6874362252499,-40.087436225249895,5.051022256713088,-11.236092301284664,120.0
1983-01-01,1983.0,37.8,,,,,,,,,12.008881,2.519624,77.52627524611064,-39.726275246110646,5.412183235852339,-6.117174464039937,121.0
1984-01-01,1984.0,-17.6,,,,,,,,,6.145271,3.6726425,33.206982744069265,-50.806982744069266,-5.668524262106281,-2.1262582854958705,122.0
1985-01-01,1985.0,-17.2,,,,,,,,,6.0918846,2.5837,36.82287432623334,-54.022874326233335,-8.884415844270354,0.4874061121656558,123.0
1986-01-01,1986.0,-19.4,,,,,,,,,5.628788,3.2792351,44.0816079401602,-63.481607940160195,-18.34314945819721,1.6300263264715489,124.0
1987-01-01,1987.0,-29.2,,,,,,,,,3.2245307,1.6494709,15.128419818484161,-44.328419818484164,0.8100386634788244,1.3738545210256932,125.0
1988-01-01,1988.0,44.8,,,,,,,,,12.714699,2.842232,72.49160595172998,-27.691605951729983,17.446852530233002,-0.050968059750751804,126.0
1989-01-01,1989.0,6.4,,,,,,,,,7.2957067,2.775037,50.47893738693055,-44.078937386930555,1.0595210950324319,-2.282388354591941,127.0
1990-01-01,1990.0,40.4,,,,,,,,,12.639977,7.651902,95.75994009745293,-55.35994009745293,-10.221481615489942,-4.867308336386702,128.0
1991-01-01,1991.0,-59.4,,,,,,,,,4.0877404,0.39182273,22.65435876536868,-82.05435876536868,-36.91590028340569,-7.31272859178905,129.0
1992-01-01,1992.0,-14.6,,,,,,,,,8.080558,1.6115795,46.838312327564026,-61.43831232756403,-16.299853845601042,-9.14139578211123,130.0
1993-01-01,1993.0,-17.0,,,,,,,,,7.881514,1.9583648,34.683607742349785,-51.683607742349785,-6.5451492603868004,-9.945672761181427,131.0
1994-01-01,1994.0,23.8,,,,,,,,,10.574744,3.7801545,68.86556296800704,-45.06556296800704,0.07289551395594529,-8.355658225210174,132.0
1995-01-01,1995.0,26.6,,,,,,,,,7.594569,0.72313374,49.25106346977181,-22.651063469771806,22.48739501219118,-5.305824850839496,133.0
1996-01-01,1996.0,-81.4,,,,,,,,,-0.990271,0.8824538,-26.0359863569572,-55.36401364304281,-10.225555161079825,-0.8175302977316389,134.0
1997-01-01,1997.0,-27.8,,,,,,,,,4.6699576,4.208534,11.47533801652184,-39.27533801652184,5.8631204654411455,4.925501025073752,135.0
1998-01-01,1998.0,51.0,,,,,,,,,9.973238,3.038884,82.25271598295595,-31.252715982955948,13.885742499007037,11.5979159085169,136.0
1999-01-01,1999.0,45.8,,,,,,,,,10.110547,3.0341625,75.79455608208593,-29.994556082085936,15.14390239987705,18.769456687376096,137.0
2000-01-01,2000.0,41.4,,,,,,,,,9.257247,9.211353,67.13565419621435,-25.735654196214348,19.402804285748637,25.953526706982565,138.0
2001-01-01,2001.0,48.0,,,,,,,,,6.036207,2.3643658,54.40429808316774,-6.404298083167738,38.73416039879525,32.66211507075241,139.0
2002-01-01,2002.0,34.2,,,,,,,,,5.41819,5.158049,27.4923670448981,6.707632955101904,51.846091437064885,38.46088102071096,140.0
2003-01-01,2003.0,21.2,,,,,,,,,2.4190142,1.9189583,12.90319376958018,8.296806230419818,53.4352647123828,43.01818028456194,141.0
2004-01-01,2004.0,52.2,,,,,,,,,8.325006,2.383694,58.1108866569896,-5.910886656989597,39.22757182497339,46.1424995252497,142.0
2005-01-01,2005.0,37.8,,,,,,,,,7.1039114,0.6315093,41.01023384982282,-3.2102338498228207,41.928224632140164,47.80407346796931,143.0
2006-01-01,2006.0,33.6,,,,,,,,,6.1336884,4.532461,45.84411307352858,-12.244113073528581,32.894345408434404,48.138244664744185,144.0
2007-01-01,2007.0,82.8,,,,,,,,,10.287087,1.2027072,70.75365073315488,12.046349266845112,57.1848077488081,47.430186662107346,145.0
2008-01-01,2008.0,56.2,,,,,,,,,8.021732,5.390208,64.25738278278615,-8.05738278278615,37.081075699176836,46.08271494904815,146.0
2009-01-01,2009.0,24.2,,,,,,,,,5.088303,5.315205,38.1320223088012,-13.932022308801198,31.206436173161787,44.570819034406654,147.0
2010-01-01,2010.0,17.0,,,,,,,,,1.7123363,-1.4173802,22.26834648454634,-5.268346484546338,39.87011199741664,43.38804785950846,148.0
2011-01-01,2011.0,47.8,,,,,,,,,9.094102,4.2256026,54.10107722292228,-6.301077222922281,38.837381259040704,42.990800309131544,149.0
2012-01-01,2012.0,39.6,,,,,,,,,6.8177757,3.2491233,44.788119308472325,-5.188119308472324,39.95033917349066,43.74680904656787,150.0
2013-01-01,2013.0,14.4,,,,,,,,,2.228657,3.173827,19.27109401150002,-4.871094011500018,40.267364470462965,45.89363257579325,151.0
2014-01-01,2014.0,54.8,,,,,,,,,5.123015,11.433273,43.48222587126852,11.317774128731479,56.456232610694464,49.51184075203375,152.0
2015-01-01,2015.0,75.2,,,,,,,,,12.157926,6.5589204,63.345071199885844,11.854928800114159,56.993387282077144,54.51592043449793,153.0
2016-01-01,2016.0,63.6,,,,,,,,,4.917603,2.5206838,24.739382414928397,38.86061758507161,83.9990760670346,60.66392780852798,154.0
2017-01-01,2017.0,94.2,,,,,,,,,11.298989,2.0506012,64.10828541549658,30.09171458450342,75.2301730664664,67.58479786832962,155.0
2018-01-01,2018.0,26.2,,,,,,,,,4.2967873,2.208767,5.46593951546164,20.73406048453836,65.87251896650135,74.82022849399038,156.0
2019-01-01,2019.0,92.0,,,,,,,,,7.962882,4.2121882,53.38447291773982,38.61552708226018,83.75398556422317,81.87641144467108,157.0
2020-01-01,2020.0,96.6,,,,,,,,,9.83999,6.934233,53.69168084494565,42.90831915505434,88.04677763701733,88.27977111615151,158.0
2021-01-01,2021.0,75.8,,,,,,,,,4.8222713,0.25504875,30.632732217136258,45.16726778286374,90.30572626482672,93.63041953327534,159.0
