,t,name,ddl_id,surge
153,1957-01-01,Harlingen,HARLGN,0.06432900807424767
154,1958-01-01,Harlingen,HARLGN,0.062075508130739816
155,1959-01-01,Harlingen,HARLGN,0.013800641207968534
156,1960-01-01,Harlingen,HARLGN,0.0484759199885967
157,1961-01-01,Harlingen,HARLGN,0.09071744176214688
158,1962-01-01,Harlingen,HARLGN,0.07638206849359486
159,1963-01-01,Harlingen,HARLGN,0.029416146638407685
160,1964-01-01,Harlingen,HARLGN,0.02841370857127972
161,1965-01-01,Harlingen,HARLGN,0.09191716069942468
162,1966-01-01,Harlingen,HARLGN,0.07865109971584114
163,1967-01-01,Harlingen,HARLGN,0.12765405602523522
164,1968-01-01,Harlingen,HARLGN,0.0473453069227885
165,1969-01-01,Harlingen,HARLGN,0.026831438690934274
166,1970-01-01,Harlingen,HARLGN,0.07791450617401159
167,1971-01-01,Harlingen,HARLGN,0.03699435937690408
168,1972-01-01,Harlingen,HARLGN,0.010203615754659546
169,1973-01-01,Harlingen,HARLGN,0.08491982074633037
170,1974-01-01,Harlingen,HARLGN,0.10417882032335213
171,1975-01-01,Harlingen,HARLGN,0.04183488082370325
172,1976-01-01,Harlingen,HARLGN,0.020779705077124747
173,1977-01-01,Harlingen,HARLGN,0.08434287547452808
174,1978-01-01,Harlingen,HARLGN,0.058920659951559484
175,1979-01-01,Harlingen,HARLGN,0.05711271800630137
176,1980-01-01,Harlingen,HARLGN,0.051203689374316935
177,1981-01-01,Harlingen,HARLGN,0.09002312620547945
178,1982-01-01,Harlingen,HARLGN,0.0709038379890411
179,1983-01-01,Harlingen,HARLGN,0.11100227522739725
180,1984-01-01,Harlingen,HARLGN,0.050343694284153
181,1985-01-01,Harlingen,HARLGN,0.058034689402739724
182,1986-01-01,Harlingen,HARLGN,0.06870885284383561
183,1987-01-01,Harlingen,HARLGN,0.026692769128219176
184,1988-01-01,Harlingen,HARLGN,0.10057325998087431
185,1989-01-01,Harlingen,HARLGN,0.07661618885479451
186,1990-01-01,Harlingen,HARLGN,0.13846403413150685
187,1991-01-01,Harlingen,HARLGN,0.04592964795616438
188,1992-01-01,Harlingen,HARLGN,0.07228074382240438
189,1993-01-01,Harlingen,HARLGN,0.05277079684109589
190,1994-01-01,Harlingen,HARLGN,0.09610506417068493
191,1995-01-01,Harlingen,HARLGN,0.06827439522739726
192,1996-01-01,Harlingen,HARLGN,-0.02937408913852459
193,1997-01-01,Harlingen,HARLGN,0.029660467427397263
194,1998-01-01,Harlingen,HARLGN,0.1124086221150685
195,1999-01-01,Harlingen,HARLGN,0.10375661895452054
196,2000-01-01,Harlingen,HARLGN,0.0962245985136612
197,2001-01-01,Harlingen,HARLGN,0.06973091911232876
198,2002-01-01,Harlingen,HARLGN,0.04386105201479452
199,2003-01-01,Harlingen,HARLGN,0.028676124326027397
200,2004-01-01,Harlingen,HARLGN,0.0845727817136612
201,2005-01-01,Harlingen,HARLGN,0.05913156312739726
202,2006-01-01,Harlingen,HARLGN,0.07016427347123289
203,2007-01-01,Harlingen,HARLGN,0.0961477748
204,2008-01-01,Harlingen,HARLGN,0.0930473999672131
205,2009-01-01,Harlingen,HARLGN,0.05484082753287671
206,2010-01-01,Harlingen,HARLGN,0.02260515657808219
207,2011-01-01,Harlingen,HARLGN,0.08500662356986302
208,2012-01-01,Harlingen,HARLGN,0.06787935147267758
209,2013-01-01,Harlingen,HARLGN,0.03080318358082192
210,2014-01-01,Harlingen,HARLGN,0.06390689570638355
211,2015-01-01,Harlingen,HARLGN,0.10284315424931506
212,2016-01-01,Harlingen,HARLGN,0.04211905982759563
213,2017-01-01,Harlingen,HARLGN,0.09257250816438356
214,2018-01-01,Harlingen,HARLGN,0.015065502871232877
215,2019-01-01,Harlingen,HARLGN,0.07673950460000001
216,2020-01-01,Harlingen,HARLGN,0.08408090166120219
217,2021-01-01,Harlingen,HARLGN,0.048043103413698635
218,2022-01-01,Harlingen,HARLGN,0.05953590549043801
219,1950-01-01,Hoek van Holland,HOEKVHLD,0.1054291128346773
220,1951-01-01,Hoek van Holland,HOEKVHLD,0.03995575050070677
221,1952-01-01,Hoek van Holland,HOEKVHLD,0.050111152217697984
222,1953-01-01,Hoek van Holland,HOEKVHLD,0.00698301529460778
223,1954-01-01,Hoek van Holland,HOEKVHLD,0.056556790292722314
224,1955-01-01,Hoek van Holland,HOEKVHLD,0.04726344233901839
225,1956-01-01,Hoek van Holland,HOEKVHLD,0.024670030464306266
226,1957-01-01,Hoek van Holland,HOEKVHLD,0.03631789478128904
227,1958-01-01,Hoek van Holland,HOEKVHLD,0.045801709449454525
228,1959-01-01,Hoek van Holland,HOEKVHLD,-0.00028951923452215627
229,1960-01-01,Hoek van Holland,HOEKVHLD,0.03964337509932108
230,1961-01-01,Hoek van Holland,HOEKVHLD,0.05767286102963637
231,1962-01-01,Hoek van Holland,HOEKVHLD,0.04177890321328935
232,1963-01-01,Hoek van Holland,HOEKVHLD,0.01255276636029147
233,1964-01-01,Hoek van Holland,HOEKVHLD,0.007298510534373299
234,1965-01-01,Hoek van Holland,HOEKVHLD,0.06484292764854553
235,1966-01-01,Hoek van Holland,HOEKVHLD,0.0593218438939689
236,1967-01-01,Hoek van Holland,HOEKVHLD,0.07415624017993064
237,1968-01-01,Hoek van Holland,HOEKVHLD,0.03394475663233487
238,1969-01-01,Hoek van Holland,HOEKVHLD,0.02451194729400824
239,1970-01-01,Hoek van Holland,HOEKVHLD,0.054624130203044165
240,1971-01-01,Hoek van Holland,HOEKVHLD,0.01824792031045646
241,1972-01-01,Hoek van Holland,HOEKVHLD,-0.0012074406844019253
242,1973-01-01,Hoek van Holland,HOEKVHLD,0.05102999941637255
243,1974-01-01,Hoek van Holland,HOEKVHLD,0.07355281305945899
244,1975-01-01,Hoek van Holland,HOEKVHLD,0.019959041879397545
245,1976-01-01,Hoek van Holland,HOEKVHLD,0.009268068339512811
246,1977-01-01,Hoek van Holland,HOEKVHLD,0.056718157392556534
247,1978-01-01,Hoek van Holland,HOEKVHLD,0.040873214696878435
248,1979-01-01,Hoek van Holland,HOEKVHLD,0.03646732275150685
249,1980-01-01,Hoek van Holland,HOEKVHLD,0.03090315841639344
250,1981-01-01,Hoek van Holland,HOEKVHLD,0.06042206686986301
251,1982-01-01,Hoek van Holland,HOEKVHLD,0.03064939382191781
252,1983-01-01,Hoek van Holland,HOEKVHLD,0.0637750671589041
253,1984-01-01,Hoek van Holland,HOEKVHLD,0.02659575879398907
254,1985-01-01,Hoek van Holland,HOEKVHLD,0.027935287976438353
255,1986-01-01,Hoek van Holland,HOEKVHLD,0.03393390419178082
256,1987-01-01,Hoek van Holland,HOEKVHLD,0.010594950578630136
257,1988-01-01,Hoek van Holland,HOEKVHLD,0.06087456500377049
258,1989-01-01,Hoek van Holland,HOEKVHLD,0.039400792134246576
259,1990-01-01,Hoek van Holland,HOEKVHLD,0.07732213522054794
260,1991-01-01,Hoek van Holland,HOEKVHLD,0.013051957994520547
261,1992-01-01,Hoek van Holland,HOEKVHLD,0.0364941125
262,1993-01-01,Hoek van Holland,HOEKVHLD,0.027660198920547947
263,1994-01-01,Hoek van Holland,HOEKVHLD,0.05752768172328766
264,1995-01-01,Hoek van Holland,HOEKVHLD,0.04201491167589041
265,1996-01-01,Hoek van Holland,HOEKVHLD,-0.023807248808469947
266,1997-01-01,Hoek van Holland,HOEKVHLD,0.003971911673972603
267,1998-01-01,Hoek van Holland,HOEKVHLD,0.06973931740410959
268,1999-01-01,Hoek van Holland,HOEKVHLD,0.06416590346219178
269,2000-01-01,Hoek van Holland,HOEKVHLD,0.05444158230874317
270,2001-01-01,Hoek van Holland,HOEKVHLD,0.04871003048082191
271,2002-01-01,Hoek van Holland,HOEKVHLD,0.02066371712794521
272,2003-01-01,Hoek van Holland,HOEKVHLD,0.0066841535383561634
273,2004-01-01,Hoek van Holland,HOEKVHLD,0.04721666153989071
274,2005-01-01,Hoek van Holland,HOEKVHLD,0.03404683921506849
