,t,name,ddl_id,surge
205,2008-01-01,Harlingen,HARLGN,0.09304739933084351
206,2008-01-01,Hoek van Holland,HOEKVHLD,0.05179384246193727
207,2008-01-01,IJmuiden,IJMDBTHVN,0.06502302374202208
208,2008-01-01,NL,NL,0.0673432969106514
209,2008-01-01,Vlissingen,VLISSGN,0.04081140086436491
210,2009-01-01,Delfzijl,DELFZL,0.04693549622666754
211,2009-01-01,Den Helder,DENHDR,0.0405474482691043
212,2009-01-01,Harlingen,HARLGN,0.05484082771541729
213,2009-01-01,Hoek van Holland,HOEKVHLD,0.03123912216867448
214,2009-01-01,IJmuiden,IJMDBTHVN,0.03869069410513525
215,2009-01-01,NL,NL,0.03959926737548962
216,2009-01-01,Vlissingen,VLISSGN,0.025342019285674984
217,2010-01-01,Delfzijl,DELFZL,0.025105207372609885
218,2010-01-01,Den Helder,DENHDR,0.019445467656095554
219,2010-01-01,Harlingen,HARLGN,0.02260515616619832
220,2010-01-01,Hoek van Holland,HOEKVHLD,0.023087515477856545
221,2010-01-01,IJmuiden,IJMDBTHVN,0.02266552857799481
222,2010-01-01,NL,NL,0.02274115658476821
223,2010-01-01,Vlissingen,VLISSGN,0.023538064544586693
224,2011-01-01,Delfzijl,DELFZL,0.07652999015193279
225,2011-01-01,Den Helder,DENHDR,0.06024587719066528
226,2011-01-01,Harlingen,HARLGN,0.085006624373467
227,2011-01-01,Hoek van Holland,HOEKVHLD,0.041030518506487756
228,2011-01-01,IJmuiden,IJMDBTHVN,0.05393733833661328
229,2011-01-01,NL,NL,0.057839230996594854
230,2011-01-01,Vlissingen,VLISSGN,0.030285027707378342
231,2012-01-01,Delfzijl,DELFZL,0.061034355611576
232,2012-01-01,Den Helder,DENHDR,0.04866511796606206
233,2012-01-01,Harlingen,HARLGN,0.06787935175418935
234,2012-01-01,Hoek van Holland,HOEKVHLD,0.03512195263393834
235,2012-01-01,IJmuiden,IJMDBTHVN,0.04511643111288466
236,2012-01-01,NL,NL,0.04749582576326252
237,2012-01-01,Vlissingen,VLISSGN,0.027157743075287444
238,2013-01-01,Delfzijl,DELFZL,0.030807504384485006
239,2013-01-01,Den Helder,DENHDR,0.020060693212363815
240,2013-01-01,Harlingen,HARLGN,0.030803183734110777
241,2013-01-01,Hoek van Holland,HOEKVHLD,0.01468208450760233
242,2013-01-01,IJmuiden,IJMDBTHVN,0.019054366214430494
243,2013-01-01,NL,NL,0.02119382892875639
244,2013-01-01,Vlissingen,VLISSGN,0.011755142388992931
245,2014-01-01,Delfzijl,DELFZL,0.05152378035709262
246,2014-01-01,Den Helder,DENHDR,0.04793901481754976
247,2014-01-01,Harlingen,HARLGN,0.06390689683500805
248,2014-01-01,Hoek van Holland,HOEKVHLD,0.03441101699455144
