scenario,perc_ts,time,percentiles,proc
ssp245,11.060820807914142,2024,50,Antarctic dynamics
ssp245,11.85040060945138,2025,50,Antarctic dynamics
ssp245,12.65792448250284,2026,50,Antarctic dynamics
ssp245,13.48339242706852,2027,50,Antarctic dynamics
ssp245,14.326804443148418,2028,50,Antarctic dynamics
ssp245,15.18816053074254,2029,50,Antarctic dynamics
ssp245,16.06746068985088,2030,50,Antarctic dynamics
ssp245,16.964704920473444,2031,50,Antarctic dynamics
ssp245,17.879893222610225,2032,50,Antarctic dynamics
ssp245,18.813025596261237,2033,50,Antarctic dynamics
ssp245,19.76410204142646,2034,50,Antarctic dynamics
ssp245,20.733122558105904,2035,50,Antarctic dynamics
ssp245,21.720087146299576,2036,50,Antarctic dynamics
ssp245,22.72499580600747,2037,50,Antarctic dynamics
ssp245,23.74784853722958,2038,50,Antarctic dynamics
ssp245,24.78864533996591,2039,50,Antarctic dynamics
ssp245,25.847386214216463,2040,50,Antarctic dynamics
ssp245,26.924071159981242,2041,50,Antarctic dynamics
ssp245,28.018700177260236,2042,50,Antarctic dynamics
ssp245,29.13127326605345,2043,50,Antarctic dynamics
ssp245,30.261790426360882,2044,50,Antarctic dynamics
ssp245,31.410251658182556,2045,50,Antarctic dynamics
ssp245,32.57665696151843,2046,50,Antarctic dynamics
ssp245,33.76100633636853,2047,50,Antarctic dynamics
ssp245,34.963299782732854,2048,50,Antarctic dynamics
ssp245,36.183537300611405,2049,50,Antarctic dynamics
ssp245,37.421718890004165,2050,50,Antarctic dynamics
ssp245,38.67784455091115,2051,50,Antarctic dynamics
ssp245,39.951914283332364,2052,50,Antarctic dynamics
ssp245,41.24392808726778,2053,50,Antarctic dynamics
ssp245,42.55388596271744,2054,50,Antarctic dynamics
ssp245,43.88178790968131,2055,50,Antarctic dynamics
ssp245,45.2276339281594,2056,50,Antarctic dynamics
ssp245,46.59142401815173,2057,50,Antarctic dynamics
ssp245,47.973158179658256,2058,50,Antarctic dynamics
ssp245,49.372836412679,2059,50,Antarctic dynamics
ssp245,50.790458717213994,2060,50,Antarctic dynamics
ssp245,52.226025093263175,2061,50,Antarctic dynamics
ssp245,53.67953554082661,2062,50,Antarctic dynamics
ssp245,55.15099005990423,2063,50,Antarctic dynamics
ssp245,56.64038865049609,2064,50,Antarctic dynamics
ssp245,58.14773131260218,2065,50,Antarctic dynamics
ssp245,59.673018046222495,2066,50,Antarctic dynamics
ssp245,61.21624885135702,2067,50,Antarctic dynamics
ssp245,62.77742372800578,2068,50,Antarctic dynamics
ssp245,64.35654267616873,2069,50,Antarctic dynamics
ssp245,65.95360569584591,2070,50,Antarctic dynamics
ssp245,67.56861278703734,2071,50,Antarctic dynamics
ssp245,69.20156394974296,2072,50,Antarctic dynamics
ssp245,70.85245918396281,2073,50,Antarctic dynamics
ssp245,72.52129848969689,2074,50,Antarctic dynamics
ssp245,74.20808186694518,2075,50,Antarctic dynamics
ssp245,75.91280931570769,2076,50,Antarctic dynamics
ssp245,77.63548083598441,2077,50,Antarctic dynamics
ssp245,79.3760964277754,2078,50,Antarctic dynamics
ssp245,81.13465609108059,2079,50,Antarctic dynamics
ssp245,82.91115982589999,2080,50,Antarctic dynamics
ssp245,84.70560763223361,2081,50,Antarctic dynamics
ssp245,86.51799951008142,2082,50,Antarctic dynamics
ssp245,88.34833545944352,2083,50,Antarctic dynamics
ssp245,90.19661548031982,2084,50,Antarctic dynamics
ssp245,92.06283957271029,2085,50,Antarctic dynamics
ssp245,93.94700773661505,2086,50,Antarctic dynamics
ssp245,95.84911997203399,2087,50,Antarctic dynamics
ssp245,97.76917627896714,2088,50,Antarctic dynamics
ssp245,99.70717665741454,2089,50,Antarctic dynamics
ssp245,101.66312110737616,2090,50,Antarctic dynamics
ssp245,103.63700962885198,2091,50,Antarctic dynamics
ssp245,105.62884222184206,2092,50,Antarctic dynamics
ssp245,107.63861888634631,2093,50,Antarctic dynamics
ssp245,109.66633962236479,2094,50,Antarctic dynamics
ssp245,111.71200442989752,2095,50,Antarctic dynamics
ssp245,113.77561330894446,2096,50,Antarctic dynamics
ssp245,115.85716625950562,2097,50,Antarctic dynamics
ssp245,117.95666328158099,2098,50,Antarctic dynamics
ssp245,120.07410437517059,2099,50,Antarctic dynamics
ssp245,122.20948954027442,2100,50,Antarctic dynamics
ssp245,-0.08317939082428949,2006,95,Antarctic dynamics
ssp245,3.8675943254132643,2007,95,Antarctic dynamics
ssp245,7.836312113165038,2008,95,Antarctic dynamics
ssp245,11.822973972431033,2009,95,Antarctic dynamics
ssp245,15.827579903211252,2010,95,Antarctic dynamics
ssp245,19.850129905505685,2011,95,Antarctic dynamics
ssp245,23.89062397931435,2012,95,Antarctic dynamics
ssp245,27.94906212463723,2013,95,Antarctic dynamics
ssp245,32.025444341474326,2014,95,Antarctic dynamics
ssp245,36.11977062982565,2015,95,Antarctic dynamics
ssp245,40.232040989691185,2016,95,Antarctic dynamics
ssp245,44.36225542107096,2017,95,Antarctic dynamics
ssp245,48.510413923964954,2018,95,Antarctic dynamics
ssp245,52.67651649837316,2019,95,Antarctic dynamics
ssp245,56.8605631442956,2020,95,Antarctic dynamics
ssp245,61.06255386173224,2021,95,Antarctic dynamics
ssp245,65.2824886506831,2022,95,Antarctic dynamics
ssp245,69.5203675111482,2023,95,Antarctic dynamics
ssp245,73.7761904431275,2024,95,Antarctic dynamics
ssp245,78.04995744662105,2025,95,Antarctic dynamics
ssp245,82.3416685216288,2026,95,Antarctic dynamics
ssp245,86.65132366815078,2027,95,Antarctic dynamics
ssp245,90.97892288618696,2028,95,Antarctic dynamics
ssp245,95.3244661757374,2029,95,Antarctic dynamics
ssp245,99.68795353680204,2030,95,Antarctic dynamics
ssp245,104.0693849693809,2031,95,Antarctic dynamics
ssp245,108.46876047347399,2032,95,Antarctic dynamics
ssp245,112.88608004908129,2033,95,Antarctic dynamics
ssp245,117.32134369620283,2034,95,Antarctic dynamics
ssp245,121.77455141483856,2035,95,Antarctic dynamics
ssp245,126.24570320498853,2036,95,Antarctic dynamics
ssp245,130.73479906665273,2037,95,Antarctic dynamics
ssp245,135.24183899983112,2038,95,Antarctic dynamics
ssp245,139.76682300452376,2039,95,Antarctic dynamics
ssp245,144.3097510807306,2040,95,Antarctic dynamics
ssp245,148.87062322845165,2041,95,Antarctic dynamics
ssp245,153.44943944768698,2042,95,Antarctic dynamics
ssp245,158.04619973843648,2043,95,Antarctic dynamics
ssp245,162.6609041007002,2044,95,Antarctic dynamics
ssp245,167.29355253447812,2045,95,Antarctic dynamics
ssp245,171.94414503977032,2046,95,Antarctic dynamics
ssp245,176.61268161657674,2047,95,Antarctic dynamics
ssp245,181.29916226489738,2048,95,Antarctic dynamics
ssp245,186.00358698473224,2049,95,Antarctic dynamics
ssp245,190.7259557760813,2050,95,Antarctic dynamics
ssp245,195.46626863894457,2051,95,Antarctic dynamics
ssp245,200.22452557332204,2052,95,Antarctic dynamics
ssp245,205.0007265792138,2053,95,Antarctic dynamics
ssp245,209.7948716566197,2054,95,Antarctic dynamics
ssp245,214.6069608055399,2055,95,Antarctic dynamics
ssp245,219.43699402597431,2056,95,Antarctic dynamics
ssp245,224.2849713179229,2057,95,Antarctic dynamics
ssp245,229.15089268138576,2058,95,Antarctic dynamics
ssp245,234.03475811636275,2059,95,Antarctic dynamics
ssp245,238.9365676228541,2060,95,Antarctic dynamics
ssp245,243.85632120085955,2061,95,Antarctic dynamics
ssp245,248.7940188503793,2062,95,Antarctic dynamics
ssp245,253.74966057141322,2063,95,Antarctic dynamics
ssp245,258.7232463639614,2064,95,Antarctic dynamics
ssp245,263.71477622802377,2065,95,Antarctic dynamics
ssp245,268.7242501636004,2066,95,Antarctic dynamics
ssp245,273.7516681706911,2067,95,Antarctic dynamics
ssp245,278.7970302492962,2068,95,Antarctic dynamics
ssp245,283.8603363994155,2069,95,Antarctic dynamics
ssp245,288.94158662104894,2070,95,Antarctic dynamics
ssp245,294.0407809141967,2071,95,Antarctic dynamics
ssp245,299.15791927885857,2072,95,Antarctic dynamics
ssp245,304.2930017150348,2073,95,Antarctic dynamics
ssp245,309.4460282227251,2074,95,Antarctic dynamics
ssp245,314.61699880192975,2075,95,Antarctic dynamics
ssp245,319.8059134526486,2076,95,Antarctic dynamics
ssp245,325.0127721748816,2077,95,Antarctic dynamics
ssp245,330.2375749686289,2078,95,Antarctic dynamics
ssp245,335.4803218338904,2079,95,Antarctic dynamics
ssp245,340.7410127706661,2080,95,Antarctic dynamics
ssp245,346.019647778956,2081,95,Antarctic dynamics
ssp245,351.31622685876005,2082,95,Antarctic dynamics
ssp245,356.6307500100785,2083,95,Antarctic dynamics
ssp245,361.963217232911,2084,95,Antarctic dynamics
ssp245,367.3136285272579,2085,95,Antarctic dynamics
ssp245,372.6819838931189,2086,95,Antarctic dynamics
ssp245,378.0682833304942,2087,95,Antarctic dynamics
ssp245,383.4725268393836,2088,95,Antarctic dynamics
ssp245,388.89471441978736,2089,95,Antarctic dynamics
ssp245,394.3348460717051,2090,95,Antarctic dynamics
ssp245,399.79292179513726,2091,95,Antarctic dynamics
ssp245,405.2689415900836,2092,95,Antarctic dynamics
ssp245,410.76290545654433,2093,95,Antarctic dynamics
ssp245,416.27481339451896,2094,95,Antarctic dynamics
ssp245,421.80466540400806,2095,95,Antarctic dynamics
ssp245,427.35246148501125,2096,95,Antarctic dynamics
ssp245,432.91820163752874,2097,95,Antarctic dynamics
ssp245,438.5018858615604,2098,95,Antarctic dynamics
ssp245,444.1035141571063,2099,95,Antarctic dynamics
ssp245,449.7230865241665,2100,95,Antarctic dynamics
ssp245,-0.021611884697262176,2006,5,Greenland dynamics
ssp245,0.027592432150563492,2007,5,Greenland dynamics
ssp245,0.07657044434700923,2008,5,Greenland dynamics
ssp245,0.1253221518920751,2009,5,Greenland dynamics
ssp245,0.17384755478576097,2010,5,Greenland dynamics
ssp245,0.2221466530280669,2011,5,Greenland dynamics
ssp245,0.27021944661899305,2012,5,Greenland dynamics
ssp245,0.31806593555853924,2013,5,Greenland dynamics
ssp245,0.3656861198467054,2014,5,Greenland dynamics
ssp245,0.4130799994834916,2015,5,Greenland dynamics
ssp245,0.460247574468898,2016,5,Greenland dynamics
ssp245,0.5071888448029244,2017,5,Greenland dynamics
ssp245,0.553903810485571,2018,5,Greenland dynamics
ssp245,0.6003924715168374,2019,5,Greenland dynamics
ssp245,0.6466548278967242,2020,5,Greenland dynamics
ssp245,0.6926908796252308,2021,5,Greenland dynamics
ssp245,0.7385006267023576,2022,5,Greenland dynamics
ssp245,0.7840840691281048,2023,5,Greenland dynamics
ssp245,0.8294412069024715,2024,5,Greenland dynamics
ssp245,0.8745720400254586,2025,5,Greenland dynamics
ssp245,0.9194765684970656,2026,5,Greenland dynamics
ssp245,0.9641547923172926,2027,5,Greenland dynamics
ssp245,1.00860671148614,2028,5,Greenland dynamics
ssp245,1.0528323260036072,2029,5,Greenland dynamics
ssp245,1.0968316358696948,2030,5,Greenland dynamics
ssp245,1.1406046410844024,2031,5,Greenland dynamics
ssp245,1.1841513416477298,2032,5,Greenland dynamics
ssp245,1.2274717375596775,2033,5,Greenland dynamics
ssp245,1.2705658288202453,2034,5,Greenland dynamics
ssp245,1.313433615429433,2035,5,Greenland dynamics
ssp245,1.356075097387241,2036,5,Greenland dynamics
ssp245,1.398490274693669,2037,5,Greenland dynamics
ssp245,1.4406791473487168,2038,5,Greenland dynamics
ssp245,1.4826417153523845,2039,5,Greenland dynamics
ssp245,1.524377978704673,2040,5,Greenland dynamics
ssp245,1.5658879374055812,2041,5,Greenland dynamics
ssp245,1.6071715914551095,2042,5,Greenland dynamics
ssp245,1.648228940853258,2043,5,Greenland dynamics
ssp245,1.689059985600026,2044,5,Greenland dynamics
ssp245,1.7296647256954145,2045,5,Greenland dynamics
ssp245,1.7700431611394234,2046,5,Greenland dynamics
ssp245,1.8101952919320519,2047,5,Greenland dynamics
ssp245,1.8501211180733006,2048,5,Greenland dynamics
ssp245,1.889820639563169,2049,5,Greenland dynamics
ssp245,1.9292938564016582,2050,5,Greenland dynamics
ssp245,1.9685407685887673,2051,5,Greenland dynamics
ssp245,2.0075613761244964,2052,5,Greenland dynamics
ssp245,2.0463556790088457,2053,5,Greenland dynamics
ssp245,2.084923677241815,2054,5,Greenland dynamics
ssp245,2.123265370823404,2055,5,Greenland dynamics
ssp245,2.1613807597536128,2056,5,Greenland dynamics
ssp245,2.1992698440324427,2057,5,Greenland dynamics
ssp245,2.236932623659892,2058,5,Greenland dynamics
ssp245,2.2743690986359617,2059,5,Greenland dynamics
ssp245,2.311579268960651,2060,5,Greenland dynamics
ssp245,2.348563134633961,2061,5,Greenland dynamics
ssp245,2.3853206956558908,2062,5,Greenland dynamics
ssp245,2.421851952026441,2063,5,Greenland dynamics
ssp245,2.45815690374561,2064,5,Greenland dynamics
ssp245,2.494235550813401,2065,5,Greenland dynamics
ssp245,2.5300878932298105,2066,5,Greenland dynamics
ssp245,2.565713930994841,2067,5,Greenland dynamics
ssp245,2.6011136641084915,2068,5,Greenland dynamics
ssp245,2.636287092570761,2069,5,Greenland dynamics
ssp245,2.6712342163816514,2070,5,Greenland dynamics
ssp245,2.7059550355411615,2071,5,Greenland dynamics
ssp245,2.7404495500492927,2072,5,Greenland dynamics
ssp245,2.774717759906043,2073,5,Greenland dynamics
ssp245,2.808759665111414,2074,5,Greenland dynamics
ssp245,2.8425752656654044,2075,5,Greenland dynamics
ssp245,2.8761645615680154,2076,5,Greenland dynamics
ssp245,2.9095275528192466,2077,5,Greenland dynamics
ssp245,2.942664239419097,2078,5,Greenland dynamics
ssp245,2.975574621367568,2079,5,Greenland dynamics
ssp245,3.00825869866466,2080,5,Greenland dynamics
ssp245,3.040716471310371,2081,5,Greenland dynamics
ssp245,3.0729479393047017,2082,5,Greenland dynamics
ssp245,3.1049531026476536,2083,5,Greenland dynamics
ssp245,3.136731961339225,2084,5,Greenland dynamics
ssp245,3.1682845153794164,2085,5,Greenland dynamics
ssp245,3.199610764768228,2086,5,Greenland dynamics
ssp245,3.2307107095056598,2087,5,Greenland dynamics
ssp245,3.261584349591711,2088,5,Greenland dynamics
ssp245,3.292231685026383,2089,5,Greenland dynamics
ssp245,3.322652715809675,2090,5,Greenland dynamics
ssp245,3.3528474419415866,2091,5,Greenland dynamics
ssp245,3.382815863422119,2092,5,Greenland dynamics
ssp245,3.412557980251271,2093,5,Greenland dynamics
ssp245,3.4420737924290434,2094,5,Greenland dynamics
ssp245,3.471363299955435,2095,5,Greenland dynamics
ssp245,3.5004265028304475,2096,5,Greenland dynamics
ssp245,3.52926340105408,2097,5,Greenland dynamics
ssp245,3.557873994626333,2098,5,Greenland dynamics
ssp245,3.586258283547205,2099,5,Greenland dynamics
ssp245,3.6144162678166976,2100,5,Greenland dynamics
ssp245,-0.021611884697262176,2006,50,Greenland dynamics
ssp245,0.04437977039395524,2007,50,Greenland dynamics
ssp245,0.1108990388289667,2008,50,Greenland dynamics
ssp245,0.17794592060777228,2009,50,Greenland dynamics
ssp245,0.24552041573037203,2010,50,Greenland dynamics
ssp245,0.3136225241967658,2011,50,Greenland dynamics
ssp245,0.38225224600695373,2012,50,Greenland dynamics
ssp245,0.45140958116093544,2013,50,Greenland dynamics
ssp245,0.5210945296587115,2014,50,Greenland dynamics
ssp245,0.5913070915002817,2015,50,Greenland dynamics
ssp245,0.6620472666856458,2016,50,Greenland dynamics
ssp245,0.7333150552148042,2017,50,Greenland dynamics
ssp245,0.8051104570877566,2018,50,Greenland dynamics
ssp245,0.8774334723045031,2019,50,Greenland dynamics
ssp245,0.9502841008650438,2020,50,Greenland dynamics
ssp245,1.0236623427693783,2021,50,Greenland dynamics
ssp245,1.097568198017507,2022,50,Greenland dynamics
ssp245,1.1720016666094297,2023,50,Greenland dynamics
ssp245,1.2469627485451464,2024,50,Greenland dynamics
ssp245,1.3224514438246582,2025,50,Greenland dynamics
ssp245,1.3984677524479627,2026,50,Greenland dynamics
ssp245,1.475011674415062,2027,50,Greenland dynamics
ssp245,1.5520832097259551,2028,50,Greenland dynamics
ssp245,1.6296823583806423,2029,50,Greenland dynamics
ssp245,1.7078091203791241,2030,50,Greenland dynamics
ssp245,1.7864634957213994,2031,50,Greenland dynamics
ssp245,1.8656454844074688,2032,50,Greenland dynamics
ssp245,1.9453550864373326,2033,50,Greenland dynamics
ssp245,2.0255923018109905,2034,50,Greenland dynamics
ssp245,2.106357130528442,2035,50,Greenland dynamics
ssp245,2.1876495725896876,2036,50,Greenland dynamics
ssp245,2.269469627994728,2037,50,Greenland dynamics
ssp245,2.3518172967435618,2038,50,Greenland dynamics
ssp245,2.4346925788361906,2039,50,Greenland dynamics
ssp245,2.5180954742726125,2040,50,Greenland dynamics
ssp245,2.602025983052829,2041,50,Greenland dynamics
ssp245,2.686484105176839,2042,50,Greenland dynamics
ssp245,2.7714698406446443,2043,50,Greenland dynamics
ssp245,2.8569831894562423,2044,50,Greenland dynamics
ssp245,2.9430241516116356,2045,50,Greenland dynamics
ssp245,3.029592727110822,2046,50,Greenland dynamics
ssp245,3.1166889159538043,2047,50,Greenland dynamics
ssp245,3.2043127181405784,2048,50,Greenland dynamics
ssp245,3.2924641336711473,2049,50,Greenland dynamics
ssp245,3.3811431625455106,2050,50,Greenland dynamics
ssp245,3.470349804763668,2051,50,Greenland dynamics
ssp245,3.560084060325619,2052,50,Greenland dynamics
ssp245,3.650345929231365,2053,50,Greenland dynamics
ssp245,3.7411354114809043,2054,50,Greenland dynamics
ssp245,3.8324525070742377,2055,50,Greenland dynamics
ssp245,3.924297216011365,2056,50,Greenland dynamics
ssp245,4.016669538292287,2057,50,Greenland dynamics
ssp245,4.109569473917004,2058,50,Greenland dynamics
ssp245,4.202997022885512,2059,50,Greenland dynamics
ssp245,4.296952185197817,2060,50,Greenland dynamics
ssp245,4.391434960853916,2061,50,Greenland dynamics
ssp245,4.486445349853808,2062,50,Greenland dynamics
ssp245,4.581983352197494,2063,50,Greenland dynamics
ssp245,4.678048967884974,2064,50,Greenland dynamics
ssp245,4.774642196916249,2065,50,Greenland dynamics
ssp245,4.8717630392913165,2066,50,Greenland dynamics
ssp245,4.9694114950101795,2067,50,Greenland dynamics
ssp245,5.067587564072835,2068,50,Greenland dynamics
ssp245,5.166291246479286,2069,50,Greenland dynamics
ssp245,5.265522542229531,2070,50,Greenland dynamics
ssp245,5.36528145132357,2071,50,Greenland dynamics
ssp245,5.465567973761404,2072,50,Greenland dynamics
ssp245,5.5663821095430315,2073,50,Greenland dynamics
ssp245,5.667723858668453,2074,50,Greenland dynamics
ssp245,5.769593221137668,2075,50,Greenland dynamics
ssp245,5.871990196950677,2076,50,Greenland dynamics
ssp245,5.9749147861074805,2077,50,Greenland dynamics
ssp245,6.078366988608077,2078,50,Greenland dynamics
ssp245,6.18234680445247,2079,50,Greenland dynamics
ssp245,6.286854233640655,2080,50,Greenland dynamics
ssp245,6.391889276172636,2081,50,Greenland dynamics
ssp245,6.49745193204841,2082,50,Greenland dynamics
ssp245,6.6035422012679765,2083,50,Greenland dynamics
ssp245,6.71016008383134,2084,50,Greenland dynamics
ssp245,6.8173055797384965,2085,50,Greenland dynamics
ssp245,6.924978688989446,2086,50,Greenland dynamics
ssp245,7.03317941158419,2087,50,Greenland dynamics
ssp245,7.1419077475227315,2088,50,Greenland dynamics
ssp245,7.251163696805061,2089,50,Greenland dynamics
ssp245,7.360947259431185,2090,50,Greenland dynamics
ssp245,7.471258435401108,2091,50,Greenland dynamics
ssp245,7.582097224714824,2092,50,Greenland dynamics
ssp245,7.693463627372335,2093,50,Greenland dynamics
ssp245,7.805357643373636,2094,50,Greenland dynamics
ssp245,7.917779272718732,2095,50,Greenland dynamics
ssp245,8.030728515407626,2096,50,Greenland dynamics
ssp245,8.144205371440309,2097,50,Greenland dynamics
ssp245,8.25820984081679,2098,50,Greenland dynamics
ssp245,8.372741923537063,2099,50,Greenland dynamics
ssp245,8.48780161960113,2100,50,Greenland dynamics
ssp245,-0.021611884697262176,2006,95,Greenland dynamics
ssp245,0.06113018719475047,2007,95,Greenland dynamics
ssp245,0.14515213228674723,2008,95,Greenland dynamics
ssp245,0.2304539505787278,2009,95,Greenland dynamics
ssp245,0.3170356420706924,2010,95,Greenland dynamics
ssp245,0.40489720676264096,2011,95,Greenland dynamics
ssp245,0.4940386446545735,2012,95,Greenland dynamics
ssp245,0.58445995574649,2013,95,Greenland dynamics
ssp245,0.6761611400383906,2014,95,Greenland dynamics
ssp245,0.7691421975302747,2015,95,Greenland dynamics
ssp245,0.8634031282221433,2016,95,Greenland dynamics
ssp245,0.9589439321139954,2017,95,Greenland dynamics
ssp245,1.055764609205832,2018,95,Greenland dynamics
ssp245,1.1538651594976521,2019,95,Greenland dynamics
ssp245,1.2532455829894569,2020,95,Greenland dynamics
ssp245,1.3539058796812449,2021,95,Greenland dynamics
ssp245,1.455846049573017,2022,95,Greenland dynamics
ssp245,1.5590660926647733,2023,95,Greenland dynamics
ssp245,1.663566008956513,2024,95,Greenland dynamics
ssp245,1.7693457984482375,2025,95,Greenland dynamics
ssp245,1.876405461139945,2026,95,Greenland dynamics
ssp245,1.9847449970316373,2027,95,Greenland dynamics
ssp245,2.094364406123313,2028,95,Greenland dynamics
ssp245,2.2052636884149726,2029,95,Greenland dynamics
ssp245,2.3174428439066164,2030,95,Greenland dynamics
ssp245,2.430901872598244,2031,95,Greenland dynamics
ssp245,2.5456407744898564,2032,95,Greenland dynamics
ssp245,2.6616595495814517,2033,95,Greenland dynamics
ssp245,2.778958197873032,2034,95,Greenland dynamics
ssp245,2.897536719364595,2035,95,Greenland dynamics
ssp245,3.017395114056143,2036,95,Greenland dynamics
ssp245,3.138533381947675,2037,95,Greenland dynamics
ssp245,3.26095152303919,2038,95,Greenland dynamics
ssp245,3.38464953733069,2039,95,Greenland dynamics
ssp245,3.509627424822173,2040,95,Greenland dynamics
ssp245,3.635885185513641,2041,95,Greenland dynamics
ssp245,3.7634228194050925,2042,95,Greenland dynamics
ssp245,3.8922403264965277,2043,95,Greenland dynamics
ssp245,4.0223377067879476,2044,95,Greenland dynamics
ssp245,4.153714960279351,2045,95,Greenland dynamics
ssp245,4.286372086970738,2046,95,Greenland dynamics
ssp245,4.420309086862108,2047,95,Greenland dynamics
ssp245,4.5555259599534645,2048,95,Greenland dynamics
ssp245,4.692022706244804,2049,95,Greenland dynamics
ssp245,4.829799325736126,2050,95,Greenland dynamics
ssp245,4.968855818427434,2051,95,Greenland dynamics
ssp245,5.109192184318724,2052,95,Greenland dynamics
ssp245,5.2508084234100005,2053,95,Greenland dynamics
ssp245,5.393704535701259,2054,95,Greenland dynamics
ssp245,5.537880521192501,2055,95,Greenland dynamics
ssp245,5.683336379883729,2056,95,Greenland dynamics
ssp245,5.830072111774939,2057,95,Greenland dynamics
ssp245,5.978087716866135,2058,95,Greenland dynamics
ssp245,6.1273831951573126,2059,95,Greenland dynamics
ssp245,6.277958546648476,2060,95,Greenland dynamics
ssp245,6.429813771339623,2061,95,Greenland dynamics
ssp245,6.582948869230753,2062,95,Greenland dynamics
ssp245,6.737363840321868,2063,95,Greenland dynamics
ssp245,6.893058684612967,2064,95,Greenland dynamics
ssp245,7.050033402104048,2065,95,Greenland dynamics
ssp245,7.208287992795116,2066,95,Greenland dynamics
ssp245,7.3678224566861665,2067,95,Greenland dynamics
ssp245,7.5286367937772,2068,95,Greenland dynamics
ssp245,7.690731004068221,2069,95,Greenland dynamics
ssp245,7.854105087559221,2070,95,Greenland dynamics
ssp245,8.018759044250208,2071,95,Greenland dynamics
ssp245,8.184692874141177,2072,95,Greenland dynamics
ssp245,8.351906577232132,2073,95,Greenland dynamics
ssp245,8.520400153523072,2074,95,Greenland dynamics
ssp245,8.690173603013994,2075,95,Greenland dynamics
ssp245,8.861226925704901,2076,95,Greenland dynamics
ssp245,9.03356012159579,2077,95,Greenland dynamics
ssp245,9.207173190686664,2078,95,Greenland dynamics
ssp245,9.382066132977524,2079,95,Greenland dynamics
ssp245,9.558238948468365,2080,95,Greenland dynamics
ssp245,9.735691637159192,2081,95,Greenland dynamics
ssp245,9.91442419905,2082,95,Greenland dynamics
ssp245,10.094436634140795,2083,95,Greenland dynamics
ssp245,10.275728942431572,2084,95,Greenland dynamics
ssp245,10.458301123922336,2085,95,Greenland dynamics
ssp245,10.64215317861308,2086,95,Greenland dynamics
ssp245,10.82728510650381,2087,95,Greenland dynamics
ssp245,11.013696907594529,2088,95,Greenland dynamics
ssp245,11.201388581885222,2089,95,Greenland dynamics
ssp245,11.390360129375905,2090,95,Greenland dynamics
ssp245,11.580611550066568,2091,95,Greenland dynamics
ssp245,11.772142843957221,2092,95,Greenland dynamics
ssp245,11.964954011047855,2093,95,Greenland dynamics
ssp245,12.15904505133847,2094,95,Greenland dynamics
ssp245,12.354415964829073,2095,95,Greenland dynamics
ssp245,12.55106675151966,2096,95,Greenland dynamics
ssp245,12.748997411410228,2097,95,Greenland dynamics
ssp245,12.948207944500778,2098,95,Greenland dynamics
ssp245,13.148698350791319,2099,95,Greenland dynamics
ssp245,13.350468630281839,2100,95,Greenland dynamics
ssp245,-0.08317939082428949,2006,5,sum anta.
ssp245,-1.174746743425602,2007,5,sum anta.
ssp245,-2.248370024512694,2008,5,sum anta.
ssp245,-3.304049234085564,2009,5,sum anta.
ssp245,-4.341784372144213,2010,5,sum anta.
ssp245,-5.361575438688641,2011,5,sum anta.
ssp245,-6.363422433718848,2012,5,sum anta.
ssp245,-7.347325357234833,2013,5,sum anta.
ssp245,-8.313284209236597,2014,5,sum anta.
ssp245,-9.261298989724143,2015,5,sum anta.
ssp245,-10.191369698697464,2016,5,sum anta.
ssp245,-11.103496336156567,2017,5,sum anta.
ssp245,-11.997678902101443,2018,5,sum anta.
ssp245,-12.873917396532104,2019,5,sum anta.
ssp245,-13.73221181944854,2020,5,sum anta.
ssp245,-14.57256217085076,2021,5,sum anta.
ssp245,-15.394968450738753,2022,5,sum anta.
ssp245,-16.19943065911253,2023,5,sum anta.
ssp245,-16.985948795972078,2024,5,sum anta.
ssp245,-17.75452286131741,2025,5,sum anta.
ssp245,-18.50515285514852,2026,5,sum anta.
ssp245,-19.23783877746541,2027,5,sum anta.
ssp245,-19.95258062826808,2028,5,sum anta.
ssp245,-20.649378407556526,2029,5,sum anta.
ssp245,-21.328232115330753,2030,5,sum anta.
ssp245,-21.989141751590758,2031,5,sum anta.
ssp245,-22.632107316336544,2032,5,sum anta.
ssp245,-23.257128809568105,2033,5,sum anta.
ssp245,-23.864206231285443,2034,5,sum anta.
ssp245,-24.45333958148857,2035,5,sum anta.
ssp245,-25.02452886017747,2036,5,sum anta.
ssp245,-25.577774067352138,2037,5,sum anta.
ssp245,-26.113075203012595,2038,5,sum anta.
ssp245,-26.630432267158834,2039,5,sum anta.
ssp245,-27.129845259790848,2040,5,sum anta.
ssp245,-27.611314180908643,2041,5,sum anta.
ssp245,-28.074839030512216,2042,5,sum anta.
ssp245,-28.52041980860157,2043,5,sum anta.
ssp245,-28.948056515176695,2044,5,sum anta.
ssp245,-29.357749150237602,2045,5,sum anta.
ssp245,-29.749497713784294,2046,5,sum anta.
ssp245,-30.123302205816756,2047,5,sum anta.
ssp245,-30.479162626335004,2048,5,sum anta.
ssp245,-30.817078975339026,2049,5,sum anta.
ssp245,-31.13705125282884,2050,5,sum anta.
ssp245,-31.43907945880441,2051,5,sum anta.
ssp245,-31.723163593265774,2052,5,sum anta.
ssp245,-31.98930365621291,2053,5,sum anta.
ssp245,-32.237499647645826,2054,5,sum anta.
ssp245,-32.467751567564534,2055,5,sum anta.
ssp245,-32.680059415969005,2056,5,sum anta.
ssp245,-32.87442319285925,2057,5,sum anta.
ssp245,-33.050842898235295,2058,5,sum anta.
